avg_brightness,max_brightness,std_brightness,avg_red,avg_green,avg_blue,green_ratio,yellow_ratio,red_ratio,edge_count,contour_area,hue_mean,saturation_mean,value_mean,label,image_name,label_name
104.2905,245,70.99991063,134.0096,98.1578,57.8643,0,0.2232,0.2673,835,85,18.4362,153.1484,135.5733,2,4e427256-IMG_2938_1.jpg,yellow
102.2554,240,71.7044878,131.1383,95.4928,61.3114,0,0.1098,0.2456,918,115,16.7804,146.3098,132.9232,2,4e427256-IMG_2938_2.jpg,yellow
95.5767,250,76.53598707,112.5529,93.94,59.4962,0.044,0.0751,0.1088,853,152.5,19.7481,136.1077,116.8758,2,4e427256-IMG_2938_3.jpg,yellow
109.8562,255,78.0815146,131.3272,105.8338,74.3202,0.1116,0.0591,0.1862,1040,121,19.2665,122.4621,135.5728,2,4e427256-IMG_2938_4.jpg,yellow
84.639,244,70.13878299,107.6567,79.7134,49.4798,0.0069,0.0916,0.1728,666,170,17.0833,132.2572,109.7285,2,4eb4c740-IMG_3653_0.jpg,yellow
96.2863,253,74.38277174,117.1489,92.8478,59.5054,0.065,0.0637,0.2117,631,53,19.6787,125.7311,121.5207,2,4ed67afc-IMG_3602_0.jpg,yellow
82.2464,245,69.27890507,105.0864,77.7746,45.1383,0.0322,0.1239,0.1574,698,160.5,17.306,136.5971,107.7822,2,50f615e8-IMG_3297_0.jpg,yellow
115.7184,252,71.69610799,137.5249,112.0723,77.2534,0.1435,0.0828,0.1883,920,185.5,21.0324,125.3351,142.9485,2,5127b23b-IMG_2735_0.jpg,yellow
98.6716,253,70.81175717,117.2442,95.77,64.8198,0.0744,0.1135,0.1407,1101,238.5,20.2373,123.6034,120.4075,2,513920ba-IMG_2763_2.jpg,yellow
98.9481,252,73.52286859,119.2579,95.6792,62.7739,0.1316,0.0503,0.1971,633,69.5,21.7158,127.4859,124.0148,2,5150f446-IMG_3015_0.jpg,yellow
116.54,247,75.32159451,141.9037,111.4856,76.1313,0.0067,0.1344,0.2304,834,57,19.1921,129.0454,144.4667,2,5150f446-IMG_3015_1.jpg,yellow
108.285,248,70.82542887,135.6885,102.2759,67.4478,0.0371,0.0543,0.235,675,144.5,17.9989,138.0354,138.765,2,5150f446-IMG_3015_2.jpg,yellow
103.342,251,79.10930562,124.7562,99.9291,64.8413,0.0987,0.0682,0.1689,910,132,19.9383,133.7512,129.2273,2,5150f446-IMG_3015_3.jpg,yellow
102.2073,249,77.01679769,123.5054,98.6746,64.5551,0.1385,0.0725,0.1986,917,126.5,20.0036,131.1125,129.0041,2,5150f446-IMG_3015_4.jpg,yellow
121.6083,251,82.78635438,143.4362,117.9052,83.4884,0.0482,0.0532,0.1947,668,170.5,19.8022,125.3202,147.1227,2,51ab8378-IMG_3616_0.jpg,yellow
111.4442,251,76.63432447,132.5661,107.881,74.2757,0.1044,0.0798,0.1715,1235,244,20.1841,127.5209,136.891,2,524e1420-IMG_2743_0.jpg,yellow
93.5705,253,70.92940314,112.5552,90.7469,58.3933,0.1122,0.0712,0.185,748,77.5,22.285,125.9163,117.1162,2,53d7d961-IMG_2935_0.jpg,yellow
110.2205,244,70.14812813,136.2448,105.3569,67.0888,0.0024,0.2087,0.1982,978,150.5,18.1089,135.0177,137.9869,2,53d7d961-IMG_2935_1.jpg,yellow
102.5989,243,71.52651549,130.735,96.7333,58.9984,0,0.1706,0.2161,966,125.5,16.7455,141.8527,132.058,2,53d7d961-IMG_2935_2.jpg,yellow
104.9788,249,76.55170116,128.5397,100.8248,64.6194,0.0648,0.0651,0.1911,871,155,19.3572,136.9262,132.7343,2,53d7d961-IMG_2935_3.jpg,yellow
110.3561,246,77.82532552,131.4569,105.9764,77.6802,0.0924,0.0577,0.1895,1058,213.5,18.5686,114.8608,135.1191,2,53d7d961-IMG_2935_4.jpg,yellow
79.2435,244,69.69571011,101.8375,74.519,44.809,0.004,0.0933,0.1521,737,168.5,16.8694,125.2652,104.17,2,54020ba5-IMG_3260_0.jpg,yellow
86.9146,245,74.39914991,109.1579,82.4908,51.8104,0.0046,0.0942,0.1391,856,234,16.9488,126.7547,111.5278,2,561f4395-IMG_3257_0.jpg,yellow
80.9191,244,68.04374148,102.8627,77.2399,42.3248,0.0008,0.1288,0.1671,578,75,18.4871,146.2168,106.0278,2,5752a782-IMG_3289_0.jpg,yellow
109.888,252,68.47867446,135.4049,104.4228,71.143,0.0804,0.0767,0.2317,916,122.5,19.0781,135.4139,138.5926,2,5853ecaa-IMG_2961_0.jpg,yellow
106.7648,251,75.99017753,128.0602,103.6034,67.147,0.0943,0.0844,0.1602,939,172.5,20.7273,141.5067,132.2385,2,5853ecaa-IMG_2961_1.jpg,yellow
104.4244,229,58.44830951,134.2929,98.2071,58.0961,0.0153,0.1514,0.2935,635,26,19.5677,154.551,137.4006,2,5853ecaa-IMG_2961_2.jpg,yellow
94.7128,217,53.61286335,122.071,89.2508,51.0266,0,0.1725,0.2875,676,29,19.926,154.1705,124.2519,2,5853ecaa-IMG_2961_3.jpg,yellow
104.5341,248,61.67865625,131.8217,98.9539,61.7003,0.1368,0.0846,0.2592,679,24,20.8388,147.9996,136.0689,2,5853ecaa-IMG_2961_4.jpg,yellow
111.7324,245,74.1330398,136.9768,106.4089,73.1192,0.002,0.0602,0.1926,762,150,18.479,135.5546,140.1162,2,5a5da953-IMG_2989_0.jpg,yellow
120.9958,248,73.48976515,147.2731,115.5069,80.331,0.0545,0.0852,0.1661,1061,488.5,17.4412,128.8378,149.7377,2,5a5da953-IMG_2989_1.jpg,yellow
108.7604,246,74.86405541,134.4614,103.1765,70.2234,0.0651,0.0716,0.1831,1011,130.5,17.4073,129.9563,136.9305,2,5a5da953-IMG_2989_2.jpg,yellow
94.0775,244,77.46947976,114.1009,90.3673,60.8191,0.002,0.0839,0.0884,1069,330,17.159,127.7612,115.7914,2,5a5da953-IMG_2989_3.jpg,yellow
106.744,238,71.03618419,134.8776,99.6763,69.4141,0.0009,0.0546,0.1763,1227,380.5,15.7142,127.8673,136.4964,2,5a5da953-IMG_2989_4.jpg,yellow
84.6645,243,71.40412551,106.3224,80.7003,48.565,0,0.1193,0.1769,638,157,18.2742,129.3459,108.912,2,5a822dc8-IMG_3271_0.jpg,yellow
113.7215,251,78.86316591,132.3242,111.2986,77.5378,0.0997,0.0563,0.1589,661,78.5,20.494,122.644,137.1007,2,5b8315fa-IMG_3321_0.jpg,yellow
114.7446,252,77.63020399,134.3919,111.9051,77.964,0.1046,0.0536,0.171,625,56.5,20.6097,123.7543,139.1877,2,5b83bef1-IMG_3322_0.jpg,yellow
93.3291,246,71.220292,117.2604,88.7068,54.3684,0.0269,0.1036,0.2135,629,108.5,18.6556,136.4234,120.5601,2,5bb8265a-IMG_3589_0.jpg,yellow
81.9859,244,70.48190052,103.2692,78.3222,45.0114,0,0.1398,0.1464,644,96,18.1658,140.2963,105.5893,2,5bef624e-IMG_3279_0.jpg,yellow
104.7291,247,73.12189216,129.5257,100.037,63.8949,0.0591,0.0657,0.23,756,182.5,19.1723,139.7579,134.1998,2,5c8af2ef-IMG_3636_0.jpg,yellow
97.1488,252,72.33624167,115.4258,94.2546,64.1329,0.0875,0.114,0.1478,1143,264.5,19.8561,125.0988,118.686,2,5d52f5d5-IMG_2762_2.jpg,yellow
86.9082,245,72.56477364,112.0881,81.4674,49.3149,0.0049,0.0904,0.1782,805,215,16.9673,133.5423,114.682,2,5dbc0e0e-IMG_3256_0.jpg,yellow
87.7849,255,68.86387901,104.874,84.9468,57.7364,0.0516,0.0644,0.1781,643,66,22.9008,110.8488,108.309,2,5f2a7564-IMG_2927_0.jpg,yellow
120.9274,246,72.77391929,144.8518,116.4983,80.9712,0.0037,0.1278,0.1967,885,96,18.9403,124.8315,147.3085,2,5f2a7564-IMG_2927_1.jpg,yellow
107.9341,244,71.55815228,136.2836,101.8539,64.9649,0,0.1758,0.2165,1050,154.5,16.5136,140.2837,137.443,2,5f2a7564-IMG_2927_2.jpg,yellow
101.6476,253,75.29555242,122.3943,98.0069,66.1189,0.0739,0.0712,0.1571,1025,178.5,19.0657,128.3922,125.9542,2,5f2a7564-IMG_2927_3.jpg,yellow
110.1811,250,76.2981422,132.1448,105.7703,75.3621,0.1018,0.0596,0.1883,883,199.5,19.0924,120.9399,136.017,2,5f2a7564-IMG_2927_4.jpg,yellow
95.2816,247,72.0884769,118.7522,90.8939,56.3178,0.0002,0.0964,0.2079,701,212,18.9362,137.1561,122.1298,2,5f6f25cd-IMG_3642_0.jpg,yellow
111.4605,242,76.42919494,135.8362,106.7151,72.0137,0.0153,0.0995,0.1793,915,534,19.5918,133.8859,138.8275,2,5feefd21-IMG_2816_0.jpg,yellow
123.0025,252,81.48693695,140.2516,120.6349,90.2513,0.1039,0.045,0.1519,682,77.5,20.8206,109.0669,144.7554,2,6035af6a-IMG_3235_4.jpg,yellow
112.8308,249,67.70390514,139.637,107.1613,71.7463,0.0924,0.0674,0.24,969,145.5,18.7314,135.1429,143.2081,2,603604f4-IMG_2958_0.jpg,yellow
106.5614,254,74.26714637,128.5868,103.3643,65.1305,0.082,0.102,0.1687,1128,178.5,20.8312,139.5047,132.8295,2,603604f4-IMG_2958_1.jpg,yellow
105.7843,250,64.54240446,135.0616,100.0448,58.6362,0.0167,0.171,0.2542,899,83,19.7886,156.5891,137.8044,2,603604f4-IMG_2958_2.jpg,yellow
105.4197,244,62.15155631,135.7893,99.523,56.1708,0.0357,0.1629,0.3033,909,79,19.7125,160.9672,139.0697,2,603604f4-IMG_2958_3.jpg,yellow
108.3712,251,70.80458185,134.2653,103.0875,67.882,0.1188,0.0674,0.2353,805,105,20.0443,136.3856,138.1855,2,603604f4-IMG_2958_4.jpg,yellow
116.1494,244,66.27565073,138.8142,111.3229,81.6861,0.0555,0.0833,0.1784,893,2261,18.5519,120.7601,141.2048,2,603787c9-IMG_2981_0.jpg,yellow
123.1979,246,68.58023575,147.8597,118.1268,84.6797,0.0614,0.0887,0.1756,1069,1836.5,17.7968,119.9682,150.1932,2,603787c9-IMG_2981_1.jpg,yellow
107.4768,247,70.35424978,133.6604,101.6901,68.7171,0.0918,0.0518,0.2238,998,197,17.9959,128.1195,136.9154,2,603787c9-IMG_2981_2.jpg,yellow
114.9763,244,71.9343641,140.6364,109.5328,75.7466,0.0085,0.0752,0.1569,1153,249,17.8114,126.9016,142.6247,2,603787c9-IMG_2981_3.jpg,yellow
124.3461,241,72.26780829,150.8537,117.4741,90.3938,0.0159,0.0405,0.158,1269,362,14.928,110.5188,152.131,2,603787c9-IMG_2981_4.jpg,yellow
87.644,252,79.9283946,94.5766,88.7528,63.9195,0.1548,0.0234,0.0898,766,327.5,26.358,92.2794,102.3389,2,6058f81e-IMG_2789_1.jpg,yellow
121.6736,251,82.20854617,139.3174,119.1072,88.8862,0.1053,0.0429,0.152,687,121.5,20.75,107.321,143.64,2,609e5784-IMG_3236_4.jpg,yellow
94.6507,248,76.08972657,119.7259,89.1095,57.6908,0.0089,0.076,0.1849,779,2464,16.982,128.7386,122.387,2,60f72dcd-IMG_3253_0.jpg,yellow
82.5157,242,67.6709166,106.1437,78.0158,43.5721,0,0.1726,0.1611,637,92.5,17.9096,140.377,108.1955,2,61783da5-IMG_3278_0.jpg,yellow
114.2863,251,77.03622481,135.8507,110.8613,75.4841,0.134,0.0493,0.1966,737,157,20.6579,126.3335,141.3503,2,62b87653-IMG_3238_4.jpg,yellow
112.8957,240,76.67255846,137.6712,107.7661,74.3524,0.0054,0.0898,0.1855,926,267.5,19.3856,132.799,140.4914,2,6347f769-IMG_2815_2.jpg,yellow
116.6639,252,71.61974684,138.4497,113.0272,78.172,0.1496,0.0697,0.188,1019,216,22.2783,126.3338,144.3429,2,639c0084-IMG_2737_0.jpg,yellow
85.5073,240,68.94416833,108.0426,81.3556,47.6401,0.0122,0.1349,0.1699,583,103.5,17.9753,138.2855,110.9693,2,63f6ea06-IMG_3293_0.jpg,yellow
107.451,252,71.72709947,130.3966,104.3415,63.3738,0.1642,0.1062,0.2215,837,117.5,22.6961,142.2436,137.1615,2,64cca2d6-IMG_2773_0.jpg,yellow
121.0517,249,73.21194047,145.4999,116.1618,82.194,0.1229,0.0765,0.2065,1003,155.5,19.7947,127.4672,149.7241,2,653e2c76-IMG_2825_4.jpg,yellow
105.2374,252,75.22498681,129.8145,100.5514,65.0806,0.0693,0.0532,0.2433,985,161.5,19.6781,136.0649,134.3343,2,654e44ae-IMG_2941_0.jpg,yellow
104.8803,242,74.81262442,133.5013,99.6724,56.6046,0.0041,0.1886,0.2323,655,33,19.5409,164.2961,136.8978,2,654e44ae-IMG_2941_1.jpg,yellow
89.2532,252,68.02178982,122.3348,80.2245,49.0979,0,0.0875,0.3215,730,64.5,16.0055,154.1026,122.8059,2,654e44ae-IMG_2941_2.jpg,yellow
93.9476,251,67.08299974,129.2892,85.1829,46.4064,0,0.1619,0.2962,729,141,17.1678,161.6628,129.8024,2,654e44ae-IMG_2941_3.jpg,yellow
91.3293,252,82.14346633,107.649,88.8946,61.5854,0.0457,0.0475,0.1438,663,73.5,18.4373,115.377,110.8951,2,654e44ae-IMG_2941_4.jpg,yellow
119.5319,251,68.69864178,139.919,119.1252,68.327,0.1845,0.1863,0.1938,938,113,23.9739,138.6565,149.0697,2,65fedd56-IMG_2778_4.jpg,yellow
109.5319,253,77.40948251,130.7196,105.8046,73.3539,0.1345,0.0671,0.1773,1014,330.5,20.1065,127.0667,135.7418,2,66129758-IMG_2819_3.jpg,yellow
115.5016,253,75.35266682,134.2647,112.0864,83.9751,0.0097,0.1579,0.1605,1399,1335,28.1268,109.0888,138.7854,2,66d555e5-IMG_2803_4.jpg,yellow
104.6773,254,73.7091905,123.5865,101.8149,69.8666,0.098,0.1029,0.1836,869,172.5,21.819,121.8609,127.7259,2,67ab8503-IMG_2934_0.jpg,yellow
111.9629,242,70.92538561,138.3608,106.8833,68.9901,0.0003,0.157,0.2221,976,131,18.4342,136.9099,140.6481,2,67ab8503-IMG_2934_1.jpg,yellow
107.5797,241,72.38862375,134.9638,102.1211,64.0012,0.0072,0.1719,0.1992,1093,122,17.0077,139.0716,136.3965,2,67ab8503-IMG_2934_2.jpg,yellow
106.6641,252,77.80429468,129.1608,102.5303,69.0115,0.0707,0.0665,0.1921,946,171.5,19.0849,130.1682,133.0297,2,67ab8503-IMG_2934_3.jpg,yellow
109.0285,250,78.8579881,129.111,105.0432,77.0398,0.0957,0.0582,0.1628,939,231,18.6376,111.7201,132.7162,2,67ab8503-IMG_2934_4.jpg,yellow
95.7806,245,71.6709583,119.6426,91.4363,55.4522,0.0029,0.1029,0.2051,671,192,19.1148,140.2313,122.9654,2,695c1e02-IMG_3640_0.jpg,yellow
101.0631,252,75.09599536,124.1161,97.2536,60.3721,0.1235,0.0556,0.2153,691,68.5,20.2737,138.5522,129.9067,2,69900d0b-IMG_3316_0.jpg,yellow
108.9417,246,74.75361731,133.4354,103.9309,70.6376,0.0135,0.0833,0.1878,947,115.5,18.2786,137.5988,136.2658,2,69a4775b-IMG_2991_0.jpg,yellow
112.802,244,73.9672265,138.06,107.2671,75.094,0.0025,0.0913,0.166,1102,247.5,16.8011,118.4572,139.6909,2,69a4775b-IMG_2991_1.jpg,yellow
107.1636,243,74.33679597,134.5103,100.6776,68.8961,0.032,0.0612,0.2008,917,104.5,16.6659,127.1063,136.6312,2,69a4775b-IMG_2991_2.jpg,yellow
100.481,246,73.94580745,124.6652,95.5207,62.6411,0.0002,0.0822,0.1094,1273,2345,17.248,135.0989,126.4651,2,69a4775b-IMG_2991_3.jpg,yellow
111.2965,245,72.01257659,138.4539,104.4804,75.2722,0,0.0702,0.1735,1221,2004,15.3249,125.0226,139.8734,2,69a4775b-IMG_2991_4.jpg,yellow
119.1367,252,78.39294364,139.0165,116.1997,82.3339,0.0885,0.0543,0.1651,528,36,20.5971,120.4789,143.2948,2,6a37a6a6-IMG_3326_0.jpg,yellow
75.5771,239,62.84768457,97.1084,71.6491,39.1242,0.0384,0.1192,0.1559,606,102,18.0916,140.7254,100.3146,2,6a3a8ba7-IMG_3294_0.jpg,yellow
78.2113,241,67.72608842,97.3015,75.2095,43.8388,0,0.1735,0.1348,528,87.5,18.2621,131.2554,99.1234,2,6b2d5132-IMG_3277_0.jpg,yellow
93.1164,253,79.44063602,110.8106,90.7064,59.2811,0.0169,0.0886,0.1758,529,56,19.3005,123.2944,114.0699,2,6b4353cd-IMG_3633_0.jpg,yellow
117.8539,245,72.3969057,143.3376,112.9806,76.2571,0.1407,0.0665,0.2336,749,137.5,20.0207,132.8992,148.4382,2,6b6edf65-IMG_2729_0.jpg,yellow
109.9136,250,75.37297483,133.0384,105.9066,70.0343,0.1157,0.0588,0.2147,717,166,20.2147,133.6059,138.2579,2,6e3f090a-IMG_3241_4.jpg,yellow
111.9297,252,73.59677274,133.3238,108.9718,71.1284,0.1662,0.0792,0.2182,844,142,22.2716,136.841,139.5801,2,6e70dc59-IMG_2772_0.jpg,yellow
115.5981,251,77.45423279,136.1733,112.9027,75.5367,0.112,0.0501,0.1968,677,105.5,20.8186,131.1177,141.7592,2,6f40a6f6-IMG_3604_0.jpg,yellow
86.8435,247,72.30757365,109.9667,82.2742,49.806,0.0301,0.1032,0.1653,736,153,17.5334,131.5441,112.8451,2,6f989e77-IMG_3306_0.jpg,yellow
93.7972,245,70.28634912,119.283,88.9596,51.8467,0.0495,0.1107,0.2097,691,100.5,18.5228,142.2603,123.4297,2,702ede96-IMG_3308_0.jpg,yellow
113.6888,251,72.84062434,135.7169,109.8928,75.4103,0.1381,0.0792,0.1911,924,187.5,20.4039,125.1798,140.6563,2,70a5bc9f-IMG_2733_0.jpg,yellow
79.0347,247,70.33888751,100.3601,75.1649,42.9139,0.0007,0.1391,0.1238,687,114.5,17.27,144.8303,102.1405,2,70d2b49a-IMG_3583_0.jpg,yellow
86.2365,244,71.01235222,111.3241,81.1091,46.8232,0.0045,0.1158,0.175,838,280,17.2232,138.5888,113.6551,2,70fd70eb-IMG_3561_0.jpg,yellow
100.1627,253,71.63100745,121.0501,96.8395,62.6312,0.1347,0.0757,0.2072,773,92,22.0178,132.2851,125.9764,2,713623e0-IMG_3013_0.jpg,yellow
119.741,246,69.84909247,145.3307,114.973,77.3218,0.0267,0.1187,0.223,901,192,19.4696,132.9216,148.9024,2,713623e0-IMG_3013_1.jpg,yellow
105.1882,247,74.37075353,131.8787,99.0598,66.8899,0.0227,0.0664,0.2218,917,230.5,17.037,133.684,134.1149,2,713623e0-IMG_3013_2.jpg,yellow
103.5494,251,80.41401097,123.5714,100.4217,67.2155,0.0977,0.0675,0.1469,843,1067.5,19.5762,127.3865,127.5719,2,713623e0-IMG_3013_3.jpg,yellow
108.0974,250,77.66432587,129.5432,104.5071,70.3244,0.1266,0.0671,0.1911,958,141,20.7456,129.9353,135.0304,2,713623e0-IMG_3013_4.jpg,yellow
85.5568,244,70.56296602,109.8376,80.7168,46.8347,0.0007,0.1152,0.1761,794,253.5,17.3671,135.8946,112.2464,2,72310a9c-IMG_3559_0.jpg,yellow
84.5533,240,67.55263843,107.0729,80.9043,44.1983,0.0006,0.1533,0.1743,543,129.5,19.0546,140.5434,110.2049,2,726a321b-IMG_3287_0.jpg,yellow
99.285,251,66.73245668,117.3986,96.3324,67.1982,0.0838,0.0829,0.1475,719,164.5,19.2654,116.6279,120.3452,2,726f8b79-IMG_2964_0.jpg,yellow
111.1744,236,63.99063357,136.6582,104.8112,77.0655,0.0043,0.1027,0.213,613,183.5,20.4747,127.1163,138.0328,2,726f8b79-IMG_2964_1.jpg,yellow
121.6335,249,75.05935636,144.9795,116.3466,87.6867,0.0194,0.0558,0.1913,845,210,18.1947,119.3638,146.8191,2,726f8b79-IMG_2964_2.jpg,yellow
107.7498,253,77.67541181,127.6793,104.0351,74.6247,0.056,0.0651,0.1344,929,347.5,19.558,128.4767,130.3179,2,726f8b79-IMG_2964_3.jpg,yellow
105.994,248,71.36828262,133.3394,98.8495,71.1772,0.0364,0.0573,0.2306,855,425.5,17.6344,140.0121,134.6858,2,726f8b79-IMG_2964_4.jpg,yellow
83.6676,240,69.57397437,105.7737,79.8504,45.2832,0,0.1477,0.1562,644,224,18.5107,136.8723,108.2895,2,7383bb05-IMG_3281_0.jpg,yellow
83.1174,243,70.95819908,105.8408,78.7591,45.8182,1.00E-04,0.1139,0.1445,749,133.5,17.3007,137.7485,108.0158,2,73f6f1ae-IMG_3572_0.jpg,yellow
100.726,251,72.51502137,121.6518,97.1226,64.5038,0.0857,0.067,0.1799,1027,107,18.9535,127.5426,125.8703,2,750e259c-IMG_3022_0.jpg,yellow
102.666,252,78.15603012,122.3834,100.5522,61.8651,0.0137,0.1486,0.1381,946,90.5,19.9751,141.1573,126.1301,2,750e259c-IMG_3022_1.jpg,yellow
103.6937,251,71.50483816,133.5543,97.3715,57.9607,0,0.188,0.2617,993,110.5,18.0858,150.5575,135.3576,2,750e259c-IMG_3022_2.jpg,yellow
101.6322,249,69.99304911,127.1334,97.6813,55.2183,0,0.225,0.2107,857,61,20.3914,158.737,129.9472,2,750e259c-IMG_3022_3.jpg,yellow
96.1328,252,80.83524333,113.2546,93.3689,65.7702,0.0418,0.0529,0.1431,878,86.5,19.7278,111.4002,116.1605,2,750e259c-IMG_3022_4.jpg,yellow
117.0716,253,76.95761608,139.1067,113.0488,80.0044,0.0885,0.0783,0.1695,1029,283.5,19.9743,125.1501,142.6995,2,7547fb51-IMG_2745_0.jpg,yellow
125.6114,249,85.66624767,145.1978,122.477,90.345,0.0839,0.0413,0.1744,607,62,20.0969,116.4515,148.7297,2,7592e90b-IMG_3621_0.jpg,yellow
98.5413,253,72.09860397,118.2676,95.3878,63.221,0.0586,0.0881,0.1873,786,123,21.3608,123.7147,122.0769,2,76bc368a-IMG_2925_0.jpg,yellow
115.8786,251,73.22916674,139.6347,111.357,76.9063,0.0032,0.1106,0.1883,914,130,18.5861,126.2302,141.952,2,76bc368a-IMG_2925_1.jpg,yellow
104.2638,242,72.13408909,131.4583,98.2962,63.8087,0.0007,0.1669,0.2076,1011,274,16.5372,135.3029,132.5353,2,76bc368a-IMG_2925_2.jpg,yellow
105.8313,247,78.07247044,126.081,102.124,72.0447,0.0647,0.0592,0.1524,1009,140.5,18.3473,117.8107,129.1856,2,76bc368a-IMG_2925_3.jpg,yellow
117.3465,246,77.00707914,139.2233,112.8069,83.5182,0.0898,0.0587,0.177,961,2082.5,18.5705,112.9615,142.6626,2,76bc368a-IMG_2925_4.jpg,yellow
81.0336,242,67.37437103,103.0954,77.4593,41.6786,1.00E-04,0.1307,0.1691,620,66,18.5886,144.1613,106.4644,2,77415f4e-IMG_3285_0.jpg,yellow
126.4288,252,87.7406162,143.4663,124.721,90.5221,0.1211,0.045,0.1402,587,120,22.1863,120.1945,148.7304,2,77b3ccc2-IMG_3338_4.jpg,yellow
118.117,251,77.21908256,141.1194,113.494,81.78,0.1159,0.0643,0.2009,874,177,19.1015,119.5804,145.2474,2,77b8278e-IMG_2724_0.jpg,yellow
104.4142,253,66.26414897,123.5264,100.9819,72.0739,0.1023,0.0634,0.1569,779,182.5,20.6276,116.8303,126.7278,2,77cf8e3f-IMG_2977_0.jpg,yellow
133.6378,247,78.24063146,151.3934,130.6304,102.6526,0.0681,0.05,0.1123,651,2591,19.0885,110.6065,153.7789,2,77cf8e3f-IMG_2977_1.jpg,yellow
107.9226,238,70.56329081,130.9154,102.9631,73.0607,0.076,0.0855,0.1711,727,3008,18.1375,136.0812,133.1716,2,77cf8e3f-IMG_2977_2.jpg,yellow
97.5755,249,79.01574084,114.2305,95.2189,66.129,0.0848,0.0563,0.0906,730,298.5,19.0786,136.5292,117.0212,2,77cf8e3f-IMG_2977_3.jpg,yellow
115.7016,236,62.02157332,138.4787,110.5726,82.3029,0.0386,0.0606,0.1989,418,160.5,19.7338,122.506,140.5166,2,77cf8e3f-IMG_2977_4.jpg,yellow
99.0391,253,73.11920521,117.1081,96.1987,66.472,0.1372,0.0598,0.1825,767,93.5,20.4666,114.6482,121.9536,2,78028504-IMG_2767_0.jpg,yellow
86.4685,247,71.02327934,112.9289,80.7109,46.4278,0,0.1281,0.1757,823,312.5,16.9881,141.8106,114.6996,2,78569d98-IMG_3574_0.jpg,yellow
98.8219,248,72.87131658,117.2647,95.9491,65.2035,0.0851,0.1306,0.1449,1221,2513.5,19.7941,128.829,120.3558,2,797115c3-IMG_2759_2.jpg,yellow
100.1159,250,76.18472201,118.1758,97.6991,65.2769,0.0997,0.0765,0.1258,1084,151,19.3018,137.2267,122.0722,2,7a0b1c39-IMG_2957_0.jpg,yellow
92.8819,253,76.29685283,107.8623,92.3086,56.4512,0.0845,0.0986,0.0857,954,128.5,20.8489,144.6327,112.4569,2,7a0b1c39-IMG_2957_1.jpg,yellow
108.2843,251,67.53739907,136.461,103.0663,61.2749,0.0144,0.1865,0.2352,968,151,20.046,154.2642,139.2692,2,7a0b1c39-IMG_2957_2.jpg,yellow
102.5626,247,60.36191913,129.9422,97.9297,54.579,0.013,0.1906,0.2445,821,119.5,20.5645,157.9082,132.7226,2,7a0b1c39-IMG_2957_3.jpg,yellow
109.8815,251,73.50393362,135.2168,104.7156,70.1486,0.1287,0.0494,0.2249,714,112.5,20.059,134.6411,139.2348,2,7a0b1c39-IMG_2957_4.jpg,yellow
117.4122,252,77.71668219,136.9992,114.9957,78.5135,0.1077,0.0515,0.1826,641,47.5,20.8639,127.8749,142.2372,2,7a5427ae-IMG_3605_0.jpg,yellow
99.9692,248,73.47121784,119.8326,96.4967,65.7622,0.0839,0.1165,0.1647,1193,2531.5,19.1847,130.2313,122.8598,2,7b9a536a-IMG_2757_2.jpg,yellow
86.6049,246,71.45236032,110.2532,81.5387,50.6182,0.0002,0.0942,0.1707,755,252.5,16.9002,131.2321,112.2708,2,7c00e742-IMG_3660_0.jpg,yellow
98.9536,251,74.61615674,114.166,95.51,77.0776,0.0433,0.0599,0.1494,1178,413.5,26.4006,100.4143,119.9376,2,7cea1543-IMG_2798_4.jpg,yellow
100.5184,254,74.6933214,124.5221,96.5725,57.965,0.1224,0.06,0.2255,733,116.5,19.7698,143.3338,130.3619,2,7d355a89-IMG_3314_0.jpg,yellow
110.6774,254,77.93067772,132.5897,106.2013,76.3414,0.0875,0.0646,0.1817,955,223.5,18.6109,117.2748,136.1812,2,7d8796c7-IMG_3011_0.jpg,yellow
97.2369,250,78.19139069,113.7492,95.2612,64.1798,0.1098,0.0629,0.1255,963,219,19.6701,127.2749,117.9893,2,7d8796c7-IMG_3011_1.jpg,yellow
122.5306,248,74.5335526,146.8177,117.9586,82.2843,0.0109,0.1063,0.1955,762,94,19.1226,126.0225,149.6748,2,7d8796c7-IMG_3011_2.jpg,yellow
103.8238,253,77.07676792,124.8422,100.0308,68.3388,0.0865,0.0559,0.189,816,308.5,19.648,128.8947,128.8384,2,7d8796c7-IMG_3011_3.jpg,yellow
101.9056,247,77.46943067,128.3783,95.2651,66.7258,0.019,0.0538,0.2247,826,115.5,16.1687,132.6293,129.8967,2,7d8796c7-IMG_3011_4.jpg,yellow
82.9992,244,71.65249053,106.7863,78.1316,45.446,0,0.1171,0.1522,841,154.5,16.7674,141.2748,108.7265,2,7db7e2cd-IMG_3575_0.jpg,yellow
111.0386,251,73.18395391,133.4476,106.9444,73.5088,0.1312,0.0684,0.1962,846,116.5,19.9112,123.006,138.2761,2,7f3ea16c-IMG_2732_0.jpg,yellow
79.104,238,66.45616889,99.4982,75.2573,45.2976,0.0195,0.1123,0.1413,605,129.5,17.3543,124.5851,102.0742,2,7f91275d-IMG_3264_0.jpg,yellow
102.9429,243,74.08164442,122.8323,99.553,68.2477,0.0388,0.0881,0.1502,746,106.5,18.6777,135.0643,126.1492,2,7ffe9918-IMG_2997_0.jpg,yellow
